 veh,       n,       p,   ASM
  90, 1350.00,  40.603, 0.000
  90, 1400.00,  44.399, 0.000
  90, 1450.00,  48.193, 0.000
  90, 1500.00,  51.959, 0.000
  90, 1550.00,  54.199, 0.000
  90, 1600.00,  56.400, 0.000
  90, 1650.00,  58.600, 0.000
  90, 1700.00,  60.803, 0.000
  90, 1750.00,  63.034, 0.000
  90, 1800.00,  64.679, 0.000
  90, 1850.00,  66.399, 0.000
  90, 1900.00,  68.100, 0.000
  90, 1950.00,  69.800, 0.000
  90, 2000.00,  71.492, 0.000
  90, 2050.00,  73.403, 0.000
  90, 2100.00,  75.300, 0.000
  90, 2150.00,  77.200, 0.000
  90, 2200.00,  79.095, 0.000
  90, 2250.00,  80.956, 0.000
  90, 2300.00,  82.000, 0.000
  90, 2350.00,  83.000, 0.000
  90, 2400.00,  84.000, 0.000
  90, 2450.00,  85.000, 0.000
  90, 2500.00,  85.991, 0.000
  90, 2550.00,  86.899, 0.000
  90, 2600.00,  87.800, 0.000
  90, 2650.00,  88.700, 0.000
  90, 2700.00,  89.600, 0.000
  90, 2750.00,  90.505, 0.000
  90, 2800.00,  91.199, 0.000
  90, 2850.00,  91.900, 0.000
  90, 2900.00,  92.600, 0.000
  90, 2950.00,  93.299, 0.000
  90, 3000.00,  93.993, 0.000
  90, 3050.00,  94.600, 0.000
  90, 3100.00,  95.200, 0.000
  90, 3150.00,  95.800, 0.000
  90, 3200.00,  96.400, 0.000
  90, 3250.00,  97.000, 0.000
  90, 3300.00,  97.600, 0.000
  90, 3350.00,  98.200, 0.000
  90, 3400.00,  98.800, 0.000
  90, 3450.00,  99.400, 0.000
  90, 3500.00, 100.000, 0.000
  90, 3550.00,  99.250, 0.000
  90, 3600.00,  98.499, 0.000
  90, 3650.00,  97.733, 0.000
  90, 3700.00,  96.658, 0.000
  90, 3750.00,  92.484, 0.000
  90, 3800.00,  87.999, 0.000
  90, 3850.00,  83.500, 0.000
  90, 3900.00,  79.000, 0.000
  90, 3950.00,  74.500, 0.000
  90, 4000.00,  70.090, 0.000
  90, 4050.00,  66.694, 0.000
  90, 4100.00,  62.536, 0.000
  90, 4150.00,  58.420, 0.000
  90, 4200.00,  54.307, 0.000
  90, 4250.00,  50.195, 0.000
  90, 4300.00,  46.082, 0.000
  90, 4350.00,  41.970, 0.000
  90, 4400.00,  37.858, 0.000
  90, 4450.00,  33.745, 0.000
  90, 4500.00,  29.633, 0.000
  90, 4550.00,  25.520, 0.000
  90, 4600.00,  21.408, 0.000
  90, 4650.00,  17.296, 0.000
  90, 4700.00,  13.183, 0.000
  90, 4750.00,   9.071, 0.000
  90, 4800.00,   4.959, 0.000
  90, 4850.00,   0.846, 0.000
  91,  830.00,  12.840, 0.000
  91,  850.00,  13.800, 0.000
  91,  900.00,  16.200, 0.000
  91,  950.00,  18.600, 0.000
  91, 1000.00,  21.000, 0.000
  91, 1050.00,  23.400, 0.000
  91, 1100.00,  25.800, 0.000
  91, 1150.00,  28.200, 0.000
  91, 1200.00,  30.596, 0.000
  91, 1250.00,  32.921, 0.000
  91, 1300.00,  36.830, 0.000
  91, 1350.00,  40.603, 0.000
  91, 1400.00,  44.399, 0.000
  91, 1450.00,  48.193, 0.000
  91, 1500.00,  51.959, 0.000
  91, 1550.00,  54.199, 0.000
  91, 1600.00,  56.400, 0.000
  91, 1650.00,  58.600, 0.000
  91, 1700.00,  60.803, 0.000
  91, 1750.00,  63.034, 0.000
  91, 1800.00,  64.679, 0.000
  91, 1850.00,  66.399, 0.000
  91, 1900.00,  68.100, 0.000
  91, 1950.00,  69.800, 0.000
  91, 2000.00,  71.492, 0.000
  91, 2050.00,  73.403, 0.000
  91, 2100.00,  75.300, 0.000
  91, 2150.00,  77.200, 0.000
  91, 2200.00,  79.095, 0.000
  91, 2250.00,  80.956, 0.000
  91, 2300.00,  82.000, 0.000
  91, 2350.00,  83.000, 0.000
  91, 2400.00,  84.000, 0.000
  91, 2450.00,  85.000, 0.000
  91, 2500.00,  85.991, 0.000
  91, 2550.00,  86.899, 0.000
  91, 2600.00,  87.800, 0.000
  91, 2650.00,  88.700, 0.000
  91, 2700.00,  89.600, 0.000
  91, 2750.00,  90.505, 0.000
  91, 2800.00,  91.199, 0.000
  91, 2850.00,  91.900, 0.000
  91, 2900.00,  92.600, 0.000
  91, 2950.00,  93.299, 0.000
  91, 3000.00,  93.993, 0.000
  91, 3050.00,  94.600, 0.000
  91, 3100.00,  95.200, 0.000
  91, 3150.00,  95.800, 0.000
  91, 3200.00,  96.400, 0.000
  91, 3250.00,  97.000, 0.000
  91, 3300.00,  97.600, 0.000
  91, 3350.00,  98.200, 0.000
  91, 3400.00,  98.800, 0.000
  91, 3450.00,  99.400, 0.000
  91, 3500.00, 100.000, 0.000
  91, 3550.00,  99.250, 0.000
  91, 3600.00,  98.499, 0.000
  91, 3650.00,  97.733, 0.000
  91, 3700.00,  96.658, 0.000
  91, 3750.00,  92.484, 0.000
  91, 3800.00,  87.999, 0.000
  91, 3850.00,  83.500, 0.000
  91, 3900.00,  79.000, 0.000
  91, 3950.00,  74.500, 0.000
  91, 4000.00,  70.090, 0.000
  91, 4050.00,  66.694, 0.000
  91, 4100.00,  62.536, 0.000
  91, 4150.00,  58.420, 0.000
  91, 4200.00,  54.307, 0.000
  91, 4250.00,  50.195, 0.000
  91, 4300.00,  46.082, 0.000
  91, 4350.00,  41.970, 0.000
  91, 4400.00,  37.858, 0.000
  91, 4450.00,  33.745, 0.000
  91, 4500.00,  29.633, 0.000
  91, 4550.00,  25.520, 0.000
  91, 4600.00,  21.408, 0.000
  91, 4650.00,  17.296, 0.000
  91, 4700.00,  13.183, 0.000
  91, 4750.00,   9.071, 0.000
  91, 4800.00,   4.959, 0.000
  91, 4850.00,   0.846, 0.000
  92,  700.00,   9.163, 0.000
  92,  800.00,  11.418, 0.000
  92,  900.00,  13.918, 0.000
  92, 1000.00,  16.663, 0.000
  92, 1100.00,  19.653, 0.000
  92, 1200.00,  22.889, 0.000
  92, 1300.00,  26.370, 0.000
  92, 1400.00,  30.096, 0.000
  92, 1500.00,  34.063, 0.000
  92, 1600.00,  37.994, 0.000
  92, 1700.00,  40.276, 0.000
  92, 1800.00,  42.542, 0.000
  92, 1900.00,  44.810, 0.000
  92, 2000.00,  47.078, 0.000
  92, 2100.00,  49.346, 0.000
  92, 2200.00,  51.614, 0.000
  92, 2300.00,  53.882, 0.000
  92, 2400.00,  56.150, 0.000
  92, 2500.00,  58.418, 0.000
  92, 2600.00,  60.686, 0.000
  92, 2700.00,  62.954, 0.000
  92, 2800.00,  65.223, 0.000
  92, 2900.00,  67.491, 0.000
  92, 3000.00,  69.759, 0.000
  92, 3100.00,  72.027, 0.000
  92, 3200.00,  74.295, 0.000
  92, 3300.00,  76.563, 0.000
  92, 3400.00,  78.831, 0.000
  92, 3500.00,  81.099, 0.000
  92, 3600.00,  83.367, 0.000
  92, 3700.00,  85.635, 0.000
  92, 3800.00,  87.862, 0.000
  92, 3900.00,  89.329, 0.000
  92, 4000.00,  90.687, 0.000
  92, 4100.00,  92.002, 0.000
  92, 4200.00,  93.273, 0.000
  92, 4300.00,  94.501, 0.000
  92, 4400.00,  95.685, 0.000
  92, 4500.00,  96.826, 0.000
  92, 4600.00,  97.923, 0.000
  92, 4700.00,  98.977, 0.000
  92, 4800.00, 100.000, 0.000
  92, 4900.00, 100.000, 0.000
  92, 5000.00, 100.000, 0.000
  92, 5100.00, 100.000, 0.000
  92, 5200.00, 100.000, 0.000
  92, 5300.00, 100.000, 0.000
  92, 5400.00, 100.000, 0.000
  92, 5500.00, 100.000, 0.000
  92, 5600.00, 100.000, 0.000
  92, 5700.00,  93.293, 0.000
  92, 5800.00,  84.909, 0.000
  92, 5900.00,  76.524, 0.000
  92, 6000.00,  68.140, 0.000
  92, 6100.00,  59.756, 0.000
  92, 6200.00,  51.372, 0.000
  92, 6300.00,  48.018, 0.000
  93,  700.00,   5.860, 0.000
  93,  800.00,   9.775, 0.000
  93,  900.00,  13.691, 0.000
  93, 1000.00,  17.606, 0.000
  93, 1100.00,  21.022, 0.000
  93, 1200.00,  24.740, 0.000
  93, 1300.00,  28.759, 0.000
  93, 1400.00,  33.079, 0.000
  93, 1500.00,  37.567, 0.000
  93, 1600.00,  40.215, 0.000
  93, 1700.00,  42.726, 0.000
  93, 1800.00,  45.239, 0.000
  93, 1900.00,  47.752, 0.000
  93, 2000.00,  50.265, 0.000
  93, 2100.00,  52.779, 0.000
  93, 2200.00,  55.292, 0.000
  93, 2300.00,  57.805, 0.000
  93, 2400.00,  60.319, 0.000
  93, 2500.00,  62.832, 0.000
  93, 2600.00,  65.345, 0.000
  93, 2700.00,  67.858, 0.000
  93, 2800.00,  70.372, 0.000
  93, 2900.00,  72.885, 0.000
  93, 3000.00,  75.398, 0.000
  93, 3100.00,  77.911, 0.000
  93, 3200.00,  80.425, 0.000
  93, 3300.00,  82.938, 0.000
  93, 3400.00,  85.451, 0.000
  93, 3500.00,  87.915, 0.000
  93, 3600.00,  89.516, 0.000
  93, 3700.00,  91.011, 0.000
  93, 3800.00,  92.454, 0.000
  93, 3900.00,  93.843, 0.000
  93, 4000.00,  95.179, 0.000
  93, 4100.00,  96.461, 0.000
  93, 4200.00,  97.690, 0.000
  93, 4300.00,  98.865, 0.000
  93, 4400.00, 100.000, 0.000
  93, 4500.00, 100.000, 0.000
  93, 4600.00, 100.000, 0.000
  93, 4700.00, 100.000, 0.000
  93, 4800.00, 100.000, 0.000
  93, 4900.00, 100.000, 0.000
  93, 5000.00, 100.000, 0.000
  93, 5100.00, 100.000, 0.000
  93, 5200.00,  94.426, 0.000
  93, 5300.00,  85.135, 0.000
  93, 5400.00,  75.845, 0.000
  93, 5500.00,  66.554, 0.000
  93, 5600.00,  57.264, 0.000
  93, 5700.00,  47.973, 0.000
  93, 5800.00,  46.115, 0.000
  94,  700.00,  10.996, 0.000
  94,  750.00,  13.508, 0.000
  94,  800.00,  16.275, 0.000
  94,  850.00,  19.298, 0.000
  94,  900.00,  22.576, 0.000
  94,  950.00,  26.110, 0.000
  94, 1000.00,  29.899, 0.000
  94, 1050.00,  33.944, 0.000
  94, 1100.00,  38.245, 0.000
  94, 1150.00,  42.816, 0.000
  94, 1200.00,  46.497, 0.000
  94, 1250.00,  49.009, 0.000
  94, 1300.00,  51.545, 0.000
  94, 1350.00,  54.081, 0.000
  94, 1400.00,  56.617, 0.000
  94, 1450.00,  59.153, 0.000
  94, 1500.00,  61.689, 0.000
  94, 1550.00,  64.226, 0.000
  94, 1600.00,  66.762, 0.000
  94, 1650.00,  69.298, 0.000
  94, 1700.00,  71.834, 0.000
  94, 1750.00,  74.370, 0.000
  94, 1800.00,  76.906, 0.000
  94, 1850.00,  79.442, 0.000
  94, 1900.00,  81.978, 0.000
  94, 1950.00,  84.515, 0.000
  94, 2000.00,  87.051, 0.000
  94, 2050.00,  89.587, 0.000
  94, 2100.00,  92.123, 0.000
  94, 2150.00,  94.659, 0.000
  94, 2200.00,  97.195, 0.000
  94, 2250.00,  99.731, 0.000
  94, 2300.00, 102.268, 0.000
  94, 2350.00, 104.804, 0.000
  94, 2400.00, 106.659, 0.000
  94, 2450.00, 108.200, 0.000
  94, 2500.00, 109.691, 0.000
  94, 2550.00, 111.137, 0.000
  94, 2600.00, 112.537, 0.000
  94, 2650.00, 113.892, 0.000
  94, 2700.00, 115.201, 0.000
  94, 2750.00, 116.465, 0.000
  94, 2800.00, 117.683, 0.000
  94, 2850.00, 118.856, 0.000
  94, 2900.00, 120.000, 0.000
  94, 2950.00, 120.000, 0.000
  94, 3000.00, 120.000, 0.000
  94, 3050.00, 120.000, 0.000
  94, 3100.00, 120.000, 0.000
  94, 3150.00, 120.000, 0.000
  94, 3200.00, 120.000, 0.000
  94, 3250.00, 120.000, 0.000
  94, 3300.00, 120.000, 0.000
  94, 3350.00, 120.000, 0.000
  94, 3400.00, 120.000, 0.000
  94, 3450.00, 120.000, 0.000
  94, 3500.00, 120.000, 0.000
  94, 3550.00, 120.000, 0.000
  94, 3600.00, 120.000, 0.000
  94, 3650.00, 120.000, 0.000
  94, 3700.00, 119.992, 0.000
  94, 3750.00, 119.853, 0.000
  94, 3800.00, 114.199, 0.000
  94, 3850.00,  99.374, 0.000
  94, 3900.00,  84.654, 0.000
  94, 3950.00,  69.927, 0.000
  94, 4000.00,  55.200, 0.000
  94, 4050.00,  40.473, 0.000
  94, 4100.00,  25.744, 0.000
  94, 4150.00,  11.014, 0.000
  95,  700.00,   5.300, 0.000
  95,  800.00,   5.313, 0.000
  95,  900.00,  10.595, 0.000
  95, 1000.00,  15.869, 0.000
  95, 1100.00,  18.536, 0.000
  95, 1200.00,  21.177, 0.000
  95, 1300.00,  23.824, 0.000
  95, 1400.00,  26.471, 0.000
  95, 1500.00,  29.118, 0.000
  95, 1600.00,  31.765, 0.000
  95, 1700.00,  34.412, 0.000
  95, 1800.00,  37.059, 0.000
  95, 1900.00,  39.706, 0.000
  95, 2000.00,  42.327, 0.000
  95, 2100.00,  44.470, 0.000
  95, 2200.00,  46.588, 0.000
  95, 2300.00,  48.706, 0.000
  95, 2400.00,  50.824, 0.000
  95, 2500.00,  52.941, 0.000
  95, 2600.00,  55.059, 0.000
  95, 2700.00,  57.176, 0.000
  95, 2800.00,  59.294, 0.000
  95, 2900.00,  61.412, 0.000
  95, 3000.00,  63.529, 0.000
  95, 3100.00,  65.647, 0.000
  95, 3200.00,  67.765, 0.000
  95, 3300.00,  69.882, 0.000
  95, 3400.00,  72.000, 0.000
  95, 3500.00,  74.118, 0.000
  95, 3600.00,  76.235, 0.000
  95, 3700.00,  78.353, 0.000
  95, 3800.00,  80.471, 0.000
  95, 3900.00,  82.588, 0.000
  95, 4000.00,  84.623, 0.000
  95, 4100.00,  85.236, 0.000
  95, 4200.00,  85.765, 0.000
  95, 4300.00,  86.294, 0.000
  95, 4400.00,  86.824, 0.000
  95, 4500.00,  87.353, 0.000
  95, 4600.00,  87.882, 0.000
  95, 4700.00,  88.412, 0.000
  95, 4800.00,  88.941, 0.000
  95, 4900.00,  89.471, 0.000
  95, 5000.00,  90.000, 0.000
  95, 5100.00,  90.000, 0.000
  95, 5200.00,  90.000, 0.000
  95, 5300.00,  90.000, 0.000
  95, 5400.00,  90.000, 0.000
  95, 5500.00,  90.000, 0.000
  95, 5600.00,  90.000, 0.000
  95, 5700.00,  90.000, 0.000
  95, 5800.00,  87.387, 0.000
  95, 5900.00,  81.119, 0.000
  95, 6000.00,  74.850, 0.000
  95, 6100.00,  68.582, 0.000
  95, 6200.00,  62.314, 0.000
  95, 6300.00,  56.045, 0.000
  95, 6400.00,  49.777, 0.000
  95, 6500.00,  43.509, 0.000
  96,  800.00,  14.700, 0.000
  96,  900.00,  18.461, 0.000
  96, 1000.00,  22.221, 0.000
  96, 1100.00,  25.982, 0.000
  96, 1200.00,  29.743, 0.000
  96, 1300.00,  33.503, 0.000
  96, 1400.00,  37.263, 0.000
  96, 1500.00,  40.844, 0.000
  96, 1600.00,  44.277, 0.000
  96, 1700.00,  47.421, 0.000
  96, 1800.00,  50.095, 0.000
  96, 1900.00,  52.774, 0.000
  96, 2000.00,  55.451, 0.000
  96, 2100.00,  58.158, 0.000
  96, 2200.00,  61.271, 0.000
  96, 2300.00,  64.372, 0.000
  96, 2400.00,  67.472, 0.000
  96, 2500.00,  70.566, 0.000
  96, 2600.00,  73.805, 0.000
  96, 2700.00,  77.070, 0.000
  96, 2800.00,  80.335, 0.000
  96, 2900.00,  83.599, 0.000
  96, 3000.00,  86.756, 0.000
  96, 3100.00,  89.805, 0.000
  96, 3200.00,  92.853, 0.000
  96, 3300.00,  95.900, 0.000
  96, 3400.00,  98.963, 0.000
  96, 3500.00, 102.107, 0.000
  96, 3600.00, 105.247, 0.000
  96, 3700.00, 108.387, 0.000
  96, 3800.00, 111.525, 0.000
  96, 3900.00, 114.747, 0.000
  96, 4000.00, 117.975, 0.000
  96, 4100.00, 121.204, 0.000
  96, 4200.00, 124.433, 0.000
  96, 4300.00, 127.501, 0.000
  96, 4400.00, 130.469, 0.000
  96, 4500.00, 133.435, 0.000
  96, 4600.00, 136.395, 0.000
  96, 4700.00, 139.094, 0.000
  96, 4800.00, 141.054, 0.000
  96, 4900.00, 143.036, 0.000
  96, 5000.00, 145.018, 0.000
  96, 5100.00, 147.000, 0.000
  96, 5200.00, 143.581, 0.000
  96, 5300.00, 140.163, 0.000
  96, 5400.00, 136.744, 0.000
  96, 5500.00, 133.326, 0.000
  96, 5600.00, 129.907, 0.000
  96, 5700.00, 126.488, 0.000
  96, 5800.00, 123.070, 0.000
  96, 5900.00, 119.651, 0.000
  96, 6000.00, 116.233, 0.000
  96, 6100.00, 112.814, 0.000
  96, 6200.00, 109.395, 0.000
  96, 6300.00, 105.977, 0.000
  96, 6400.00, 102.558, 0.000
  96, 6500.00,  99.140, 0.000
  96, 6600.00,  95.721, 0.000
  96, 6700.00,  94.695, 0.000
  97,  850.00,   6.800, 0.000
  97,  900.00,   7.721, 0.000
  97,  950.00,   8.642, 0.000
  97, 1000.00,   9.564, 0.000
  97, 1050.00,  10.485, 0.000
  97, 1100.00,  11.406, 0.000
  97, 1150.00,  12.327, 0.000
  97, 1200.00,  13.249, 0.000
  97, 1250.00,  14.170, 0.000
  97, 1300.00,  15.091, 0.000
  97, 1350.00,  16.013, 0.000
  97, 1400.00,  16.932, 0.000
  97, 1450.00,  17.860, 0.000
  97, 1500.00,  18.711, 0.000
  97, 1550.00,  19.554, 0.000
  97, 1600.00,  20.392, 0.000
  97, 1650.00,  21.250, 0.000
  97, 1700.00,  21.939, 0.000
  97, 1750.00,  22.595, 0.000
  97, 1800.00,  23.250, 0.000
  97, 1850.00,  23.906, 0.000
  97, 1900.00,  24.562, 0.000
  97, 1950.00,  25.218, 0.000
  97, 2000.00,  25.875, 0.000
  97, 2050.00,  26.523, 0.000
  97, 2100.00,  27.249, 0.000
  97, 2150.00,  28.011, 0.000
  97, 2200.00,  28.771, 0.000
  97, 2250.00,  29.530, 0.000
  97, 2300.00,  30.290, 0.000
  97, 2350.00,  31.049, 0.000
  97, 2400.00,  31.809, 0.000
  97, 2450.00,  32.566, 0.000
  97, 2500.00,  33.346, 0.000
  97, 2550.00,  34.149, 0.000
  97, 2600.00,  34.948, 0.000
  97, 2650.00,  35.748, 0.000
  97, 2700.00,  36.548, 0.000
  97, 2750.00,  37.348, 0.000
  97, 2800.00,  38.148, 0.000
  97, 2850.00,  38.950, 0.000
  97, 2900.00,  39.730, 0.000
  97, 2950.00,  40.472, 0.000
  97, 3000.00,  41.220, 0.000
  97, 3050.00,  41.966, 0.000
  97, 3100.00,  42.713, 0.000
  97, 3150.00,  43.459, 0.000
  97, 3200.00,  44.206, 0.000
  97, 3250.00,  44.952, 0.000
  97, 3300.00,  45.704, 0.000
  97, 3350.00,  46.475, 0.000
  97, 3400.00,  47.244, 0.000
  97, 3450.00,  48.013, 0.000
  97, 3500.00,  48.782, 0.000
  97, 3550.00,  49.552, 0.000
  97, 3600.00,  50.321, 0.000
  97, 3650.00,  51.090, 0.000
  97, 3700.00,  51.862, 0.000
  97, 3750.00,  52.654, 0.000
  97, 3800.00,  53.444, 0.000
  97, 3850.00,  54.235, 0.000
  97, 3900.00,  55.026, 0.000
  97, 3950.00,  55.817, 0.000
  97, 4000.00,  56.608, 0.000
  97, 4050.00,  57.398, 0.000
  97, 4100.00,  58.188, 0.000
  97, 4150.00,  58.912, 0.000
  97, 4200.00,  59.640, 0.000
  97, 4250.00,  60.367, 0.000
  97, 4300.00,  61.093, 0.000
  97, 4350.00,  61.820, 0.000
  97, 4400.00,  62.548, 0.000
  97, 4450.00,  63.269, 0.000
  97, 4500.00,  64.008, 0.000
  97, 4550.00,  64.502, 0.000
  97, 4600.00,  64.991, 0.000
  97, 4650.00,  65.475, 0.000
  97, 4700.00,  65.961, 0.000
  97, 4750.00,  66.446, 0.000
  97, 4800.00,  66.932, 0.000
  97, 4850.00,  67.417, 0.000
  97, 4900.00,  67.903, 0.000
  97, 4910.00,  68.000, 0.000
  97, 4960.00,  67.163, 0.000
  97, 5010.00,  66.325, 0.000
  97, 5060.00,  65.488, 0.000
  97, 5110.00,  64.650, 0.000
  97, 5160.00,  63.813, 0.000
  97, 5210.00,  62.975, 0.000
  97, 5260.00,  62.138, 0.000
  97, 5310.00,  61.300, 0.000
  97, 5360.00,  60.463, 0.000
  97, 5410.00,  59.626, 0.000
  97, 5460.00,  58.788, 0.000
  97, 5510.00,  57.951, 0.000
  97, 5560.00,  57.113, 0.000
  97, 5610.00,  56.276, 0.000
  97, 5660.00,  55.438, 0.000
  97, 5710.00,  54.601, 0.000
  97, 5760.00,  53.764, 0.000
  97, 5810.00,  52.926, 0.000
  97, 5860.00,  52.089, 0.000
  97, 5910.00,  51.251, 0.000
  97, 5960.00,  50.414, 0.000
  97, 6010.00,  49.576, 0.000
  97, 6060.00,  48.739, 0.000
  97, 6110.00,  47.901, 0.000
  97, 6160.00,  47.064, 0.000
  97, 6210.00,  46.227, 0.000
  97, 6260.00,  45.389, 0.000
  97, 6310.00,  44.552, 0.000
  97, 6360.00,  43.714, 0.000
  97, 6410.00,  43.379, 0.000
  98,  680.00,   6.541, 0.000
  98,  740.00,   6.541, 0.000
  98,  800.00,   9.241, 0.000
  98,  860.00,  11.943, 0.000
  98,  920.00,  14.663, 0.000
  98,  980.00,  17.302, 0.000
  98, 1040.00,  20.693, 0.000
  98, 1100.00,  24.846, 0.000
  98, 1160.00,  28.993, 0.000
  98, 1220.00,  33.143, 0.000
  98, 1280.00,  37.304, 0.000
  98, 1340.00,  41.448, 0.000
  98, 1400.00,  45.546, 0.000
  98, 1460.00,  47.871, 0.000
  98, 1520.00,  49.809, 0.000
  98, 1580.00,  51.736, 0.000
  98, 1640.00,  53.667, 0.000
  98, 1700.00,  55.598, 0.000
  98, 1760.00,  57.528, 0.000
  98, 1820.00,  59.459, 0.000
  98, 1880.00,  61.389, 0.000
  98, 1940.00,  63.320, 0.000
  98, 2000.00,  65.250, 0.000
  98, 2060.00,  67.181, 0.000
  98, 2120.00,  69.110, 0.000
  98, 2180.00,  71.040, 0.000
  98, 2240.00,  72.970, 0.000
  98, 2300.00,  74.900, 0.000
  98, 2360.00,  76.826, 0.000
  98, 2420.00,  78.718, 0.000
  98, 2480.00,  80.349, 0.000
  98, 2540.00,  82.001, 0.000
  98, 2600.00,  83.650, 0.000
  98, 2660.00,  85.300, 0.000
  98, 2720.00,  86.949, 0.000
  98, 2780.00,  88.598, 0.000
  98, 2840.00,  90.247, 0.000
  98, 2900.00,  91.897, 0.000
  98, 2960.00,  93.546, 0.000
  98, 3020.00,  95.195, 0.000
  98, 3080.00,  96.845, 0.000
  98, 3140.00,  98.494, 0.000
  98, 3200.00, 100.143, 0.000
  98, 3260.00, 101.793, 0.000
  98, 3320.00, 103.442, 0.000
  98, 3380.00, 105.091, 0.000
  98, 3440.00, 106.741, 0.000
  98, 3500.00, 108.390, 0.000
  98, 3560.00, 110.039, 0.000
  98, 3620.00, 111.688, 0.000
  98, 3680.00, 113.338, 0.000
  98, 3740.00, 114.987, 0.000
  98, 3800.00, 116.636, 0.000
  98, 3860.00, 118.286, 0.000
  98, 3920.00, 119.935, 0.000
  98, 3980.00, 121.588, 0.000
  98, 4040.00, 123.218, 0.000
  98, 4100.00, 124.799, 0.000
  98, 4160.00, 125.000, 0.000
  98, 4220.00, 125.000, 0.000
  98, 4280.00, 125.000, 0.000
  98, 4340.00, 125.000, 0.000
  98, 4400.00, 125.000, 0.000
  98, 4460.00, 125.000, 0.000
  98, 4520.00, 125.000, 0.000
  98, 4580.00, 125.000, 0.000
  98, 4640.00, 125.000, 0.000
  98, 4700.00, 125.000, 0.000
  98, 4760.00, 125.000, 0.000
  98, 4820.00, 125.000, 0.000
  98, 4880.00, 125.000, 0.000
  98, 4940.00, 125.000, 0.000
  98, 5000.00, 125.000, 0.000
  98, 5060.00, 125.000, 0.000
  98, 5120.00, 125.000, 0.000
  98, 5180.00, 125.000, 0.000
  98, 5240.00, 125.000, 0.000
  98, 5300.00, 125.000, 0.000
  98, 5360.00, 125.000, 0.000
  98, 5420.00, 125.000, 0.000
  98, 5480.00, 125.000, 0.000
  98, 5540.00, 125.000, 0.000
  98, 5600.00, 125.000, 0.000
  98, 5660.00, 125.000, 0.000
  98, 5720.00, 125.000, 0.000
  98, 5780.00, 125.000, 0.000
  98, 5840.00, 125.000, 0.000
  98, 5900.00, 121.419, 0.000
  98, 5960.00, 115.451, 0.000
  98, 6020.00, 109.484, 0.000
  98, 6080.00, 103.516, 0.000
  98, 6140.00,  97.548, 0.000
  98, 6200.00,  91.580, 0.000
  98, 6260.00,  85.612, 0.000
  98, 6320.00,  79.644, 0.000
  98, 6380.00,  73.676, 0.000
  98, 6440.00,  67.708, 0.000
  98, 6500.00,  61.740, 0.000
  99,  600.00,  11.000, 0.000
  99,  710.00,  19.980, 0.000
  99,  820.00,  28.960, 0.000
  99,  930.00,  37.917, 0.000
  99, 1040.00,  46.874, 0.000
  99, 1150.00,  56.093, 0.000
  99, 1260.00,  65.311, 0.000
  99, 1370.00,  73.022, 0.000
  99, 1480.00,  80.734, 0.000
  99, 1590.00,  85.905, 0.000
  99, 1700.00,  91.077, 0.000
  99, 1810.00,  94.146, 0.000
  99, 1920.00,  97.214, 0.000
  99, 2030.00,  99.882, 0.000
  99, 2140.00, 102.550, 0.000
  99, 2250.00, 104.333, 0.000
  99, 2360.00, 106.116, 0.000
  99, 2470.00, 107.085, 0.000
  99, 2580.00, 108.055, 0.000
  99, 2690.00, 109.027, 0.000
  99, 2800.00, 110.000, 0.000
  99, 2910.00, 103.791, 0.000
  99, 3020.00,  97.582, 0.000
  99, 3130.00,  91.373, 0.000
  99, 3240.00,  85.164, 0.000
  99, 3350.00,  78.955, 0.000
  99, 3460.00,  72.747, 0.000
  99, 3570.00,  66.538, 0.000
  99, 3680.00,  60.329, 0.000
  99, 3790.00,  54.120, 0.000
  99, 3900.00,  47.911, 0.000
 100,  600.00,  11.000, 0.000
 100,  710.00,  19.980, 0.000
 100,  820.00,  28.960, 0.000
 100,  930.00,  37.917, 0.000
 100, 1040.00,  46.874, 0.000
 100, 1150.00,  56.093, 0.000
 100, 1260.00,  65.311, 0.000
 100, 1370.00,  73.022, 0.000
 100, 1480.00,  80.734, 0.000
 100, 1590.00,  85.905, 0.000
 100, 1700.00,  91.077, 0.000
 100, 1810.00,  94.146, 0.000
 100, 1920.00,  97.214, 0.000
 100, 2030.00,  99.882, 0.000
 100, 2140.00, 102.550, 0.000
 100, 2250.00, 104.333, 0.000
 100, 2360.00, 106.116, 0.000
 100, 2470.00, 107.085, 0.000
 100, 2580.00, 108.055, 0.000
 100, 2690.00, 109.027, 0.000
 100, 2800.00, 110.000, 0.000
 100, 2910.00, 103.791, 0.000
 100, 3020.00,  97.582, 0.000
 100, 3130.00,  91.373, 0.000
 100, 3240.00,  85.164, 0.000
 100, 3350.00,  78.955, 0.000
 100, 3460.00,  72.747, 0.000
 100, 3570.00,  66.538, 0.000
 100, 3680.00,  60.329, 0.000
 100, 3790.00,  54.120, 0.000
 100, 3900.00,  47.911, 0.000
 101,  600.00,  11.000, 0.000
 101,  710.00,  19.980, 0.000
 101,  820.00,  28.960, 0.000
 101,  930.00,  37.917, 0.000
 101, 1040.00,  46.874, 0.000
 101, 1150.00,  56.093, 0.000
 101, 1260.00,  65.311, 0.000
 101, 1370.00,  73.022, 0.000
 101, 1480.00,  80.734, 0.000
 101, 1590.00,  85.905, 0.000
 101, 1700.00,  91.077, 0.000
 101, 1810.00,  94.146, 0.000
 101, 1920.00,  97.214, 0.000
 101, 2030.00,  99.882, 0.000
